SCHL_ID,CASEID,STU_WT,age,Q1,exercise,pcgame,tv,fastfood,bmi,a,b,c,d,e,f,g,h,green_have,male
11401,8331,6414.51,10,1,3,5,4,6,21.05,4,5,5,5,5,5,5,5,1,1
11401,8498,6414.51,10,1,3,2,5,3,17.9,4,4,5,5,5,5,5,5,1,1
11401,8591,6414.51,10,2,-9,3,2,1,-9,5,4,5,-9,5,4,5,5,1,0
11401,8967,6414.51,10,2,2,2,3,4,13.14,5,5,5,5,5,5,5,5,1,0
11401,9290,12805,11,1,3,4,2,3,-9,5,5,5,5,5,5,5,5,1,1
11401,9573,6414.51,10,2,2,2,3,1,23.49,5,5,4,5,5,4,5,5,1,0
11401,9743,6414.51,10,2,4,2,4,3,19.89,4,4,5,4,3,4,1,5,1,0
11401,9747,6414.51,11,1,-9,2,2,2,16.89,4,4,4,5,4,4,4,5,1,1
11401,9749,12805,11,1,3,3,3,5,15.33,5,4,4,3,5,5,5,4,1,1
11401,9959,6414.51,10,2,2,1,4,2,21.48,5,5,5,-9,4,4,5,5,1,0
11401,10090,6414.51,11,1,6,2,3,1,17.15,5,5,5,5,5,5,5,5,1,1
11401,10877,6414.51,10,2,4,1,2,1,23.18,4,5,4,5,5,4,4,5,1,0
11401,11020,6414.51,10,1,2,4,4,3,18.32,3,4,5,3,4,5,1,3,1,1
11401,11255,6414.51,10,1,3,2,2,2,11.3,5,5,5,5,4,5,5,5,1,1
11401,11509,6414.51,10,2,2,1,2,1,-9,4,5,5,4,4,4,3,5,1,0
11401,11543,6414.51,10,2,4,2,2,2,-9,2,2,5,-9,4,4,4,5,1,0
11501,34,830.85,13,2,4,2,2,2,16.43,2,3,1,4,2,2,5,5, ,0
11501,111,884.28,13,1,4,3,6,3,-9,5,5,3,5,4,-9,5,5, ,1
11501,114,830.85,13,1,5,2,5,4,-9,2,2,4,5,5,5,3,2, ,1
11501,646,884.28,13,2,5,2,3,3,16.68,4,5,5,4,5,3,5,5, ,0
11501,831,884.28,12,1,5,2,3,1,20.94,5,5,5,5,4,5,5,5, ,1
11501,1032,884.28,12,2,6,2,2,2,21.49,2,4,5,4,5,5,5,2, ,0
11501,1131,884.28,13,1,6,2,2,2,19.49,5,4,5,4,3,4,4,5, ,1
11501,1329,884.28,13,1,4,1,5,-9,18.29,4,5,4,5,3,3,5,5, ,1
11501,1888,830.85,14,1,4,3,3,5,19.49,5,5,5,5,2,5,5,5, ,1
11501,1979,884.28,13,1,4,2,5,2,18.21,3,4,5,3,2,2,3,5, ,1
11501,2119,884.28,13,1,4,2,3,1,23.38,5,5,5,5,5,5,5,5, ,1
11501,2432,884.28,12,2,-9,1,2,1,18.25,4,4,5,4,3,2,1,5, ,0
11501,2445,830.85,14,1,2,5,4,3,21.58,5,5,5,5,3,2,4,5, ,1
11501,2521,830.85,13,1,3,5,2,4,18.75,3,3,2,5,3,3,2,5, ,1
11501,2806,830.85,14,1,1,3,3,5,23.44,4,4,3,4,5,1,3,3, ,1
11501,2955,830.85,13,2,5,3,3,4,22.62,3,5,4,2,4,3,3,4, ,0
11501,3245,884.28,12,1,3,2,2,2,-9,5,5,5,4,5,5,5,5, ,1
11501,3377,884.28,12,2,4,1,4,2,-9,5,5,5,5,4,4,5,5, ,0
11501,3432,830.85,13,1,4,2,2,4,21.1,3,4,5,5,4,5,3,5, ,1
11501,4042,884.28,13,1,4,3,4,2,18.1,5,5,5,5,4,4,5,5, ,1
11501,4642,884.28,13,2,5,-9,4,3,16.89,2,1,2,2,2,2,2,2, ,0
11501,5217,884.28,13,1,3,3,3,2,20.32,5,4,4,3,3,4,3,5, ,1
11501,5419,830.85,14,1,4,2,3,6,19.33,4,4,5,4,3,3,4,4, ,1
11501,5523,884.28,12,1,3,4,4,2,18.81,-9,-9,-9,-9,-9,-9,-9,-9, ,1
11501,5596,884.28,12,2,6,1,2,2,16.79,5,5,5,5,4,5,5,5, ,0
11501,5728,884.28,13,1,1,3,5,3,17.53,3,5,5,5,4,2,2,5, ,1
11501,6385,830.85,13,2,3,2,2,4,21.59,5,5,5,5,4,5,2,5, ,0
11501,6453,884.28,12,2,5,3,3,2,17.81,3,3,5,5,5,5,5,5, ,0
11501,6899,884.28,12,2,6,2,3,2,18.25,4,5,3,4,2,1,3,4, ,0
11501,7133,830.85,13,2,3,2,4,4,17.85,3,4,5,5,1,2,5,5, ,0
11501,7217,884.28,12,2,3,2,3,4,17.7,4,4,5,5,5,4,5,5, ,0
11501,7422,884.28,13,1,3,3,2,2,22.42,5,5,5,5,5,5,5,5, ,1
11501,7565,884.28,12,2,4,3,5,2,20.56,4,2,5,3,2,2,1,5, ,0
11501,7905,830.85,14,2,3,1,4,5,18.75,4,4,4,5,4,4,4,4, ,0
11501,8296,830.85,13,1,4,6,3,4,31.11,5,4,5,5,5,5,5,5, ,1
11501,9078,830.85,13,1,4,2,4,6,21.33,5,5,5,5,4,5,5,5, ,1
11501,9497,830.85,13,2,5,2,2,2,21.3,4,4,5,4,3,3,3,2, ,0
11501,9641,884.28,12,1,3,2,4,2,26.5,4,4,4,4,4,3,4,5, ,1
11501,9663,830.85,14,2,5,2,3,1,17.53,4,5,3,3,3,3,4,5, ,0
11501,10096,830.85,13,2,3,1,4,4,19.93,4,4,4,4,5,3,5,5, ,0
11501,10186,884.28,12,1,5,3,4,2,17.6,5,5,4,5,5,5,4,5, ,1
11501,10811,830.85,13,1,4,2,3,6,16.78,4,3,5,4,3,3,2,2, ,1
11501,10945,884.28,12,1,5,-9,-9,4,13.91,5,4,5,3,4,3,3,3, ,1
11501,11375,884.28,13,2,6,2,4,3,19.01,5,4,5,5,3,1,5,5, ,0
11501,11390,884.28,12,1,5,1,2,2,18.84,5,5,4,5,3,3,5,5, ,1
11501,11803,830.85,13,1,2,6,3,1,21.37,2,2,3,3,2,3,1,1, ,1
11501,12132,884.28,13,2,3,2,4,3,18.85,4,4,5,5,4,4,5,5, ,0
11501,12440,884.28,13,1,6,6,3,4,24.31,5,5,5,5,5,2,5,5, ,1
11602,770,3630.45,12,1,3,2,4,4,16.95,5,4,5,5,3,5,5,5,1,1
11602,1311,3630.45,12,2,4,-9,4,2,22.27,5,5,5,4,3,2,5,5,1,0
11602,1700,3398.02,14,2,3,2,2,3,19.33,3,4,5,5,3,4,3,5,1,0
11602,2112,3630.45,12,2,4,5,4,6,16.56,2,2,3,1,2,1,1,2,1,0
11602,2300,3398.02,14,2,4,2,2,3,17.72,3,3,5,5,3,4,5,5,1,0
11602,2525,3630.45,12,2,5,2,5,5,24.09,3,3,4,1,1,3,2,5,1,0
11602,2720,3398.02,13,1,6,2,4,2,18.71,5,5,5,5,5,4,5,5,1,1
11602,2826,3398.02,13,2,5,2,4,5,17.98,5,4,5,5,3,5,5,5,1,0
11602,3105,3630.45,13,2,3,2,3,2,16.61,4,3,3,5,4,1,4,4,1,0
11602,4365,3398.02,13,1,6,2,2,4,16.27,3,5,3,5,4,5,5,5,1,1
11602,4394,3630.45,12,2,6,1,2,3,19.93,5,5,5,5,5,5,5,5,1,0
11602,5292,4980.03,12,2,5,1,2,3,26.38,3,5,5,4,3,4,5,5,1,0
11602,5437,3398.02,13,1,5,2,3,3,39.39,3,4,5,5,5,4,5,5,1,1
11602,5528,3398.02,13,1,5,4,2,3,18.36,5,4,5,5,5,4,5,5,1,1
11602,5598,3398.02,13,1,3,2,3,4,16.97,5,4,3,5,5,5,5,5,1,1
11602,6275,3398.02,13,1,6,2,2,4,16.95,5,4,5,5,4,5,3,5,1,1
11602,7279,3398.02,13,1,4,4,5,4,16.95,5,5,5,5,5,5,4,5,1,1
11602,7366,3630.45,12,2,2,2,-9,3,-9,4,5,5,5,4,4,5,5,1,0
11602,7476,3398.02,13,2,1,4,4,4,30.93,2,4,5,5,5,3,5,4,1,0
11602,7630,3630.45,12,1,4,2,-9,3,24.07,3,4,4,5,2,1,5,5,1,1
11602,7800,3630.45,13,2,6,2,3,2,16.26,1,1,3,1,2,1,1,1,1,0
11602,7929,3398.02,14,2,6,1,3,2,17.13,4,5,5,5,3,5,2,4,1,0
11602,8008,3398.02,14,1,3,3,2,4,23.62,4,5,4,4,4,4,5,5,1,1
11602,8050,3770.42,13,1,5,4,5,4,22.62,5,4,4,4,4,4,5,3,1,1
11602,8880,3630.45,13,2,2,2,2,4,22.77,2,2,5,2,5,2,2,2,1,0
11602,9227,3630.45,13,1,2,2,3,3,24.32,5,3,4,4,5,5,3,5,1,1
11602,9597,5553.15,13,2,4,3,-9,5,25.77,5,5,4,5,5,4,4,5,1,0
11602,10643,3398.02,13,2,4,2,3,3,17.6,4,3,5,2,5,4,5,5,1,0
11602,10847,3630.45,13,1,1,2,5,2,20.66,4,3,5,4,5,5,5,5,1,1
11602,11179,3398.02,13,1,4,2,3,5,14.71,3,5,4,5,1,1,1,4,1,1
11602,11879,3630.45,13,1,3,2,4,3,17.9,5,5,4,4,3,4,2,3,1,1
11602,11904,4980.03,12,1,2,3,4,4,23.19,2,5,5,5,5,5,5,5,1,1
11602,11921,5553.15,14,2,4,2,5,6,22.06,1,3,2,3,2,2,4,3,1,0
11602,12007,3630.45,12,1,3,2,2,4,24.57,5,5,5,5,5,5,5,5,1,1
12001,20,942.15,13,2,4,3,3,4,23.87,4,4,5,5,2,2,5,5, ,0
12001,340,942.15,14,1,2,4,-9,5,17.3,3,5,5,3,3,2,1,2, ,1
12001,906,942.15,13,2,1,1,2,2,23.57,3,4,2,3,2,3,4,4, ,0
12001,1049,1006.59,12,2,2,6,8,4,21.56,2,5,3,2,4,4,5,5, ,0
12001,1306,1006.59,13,1,4,2,5,4,17.15,5,5,5,5,5,2,5,5, ,1
12001,1443,942.15,13,2,4,3,2,4,23.73,2,5,3,5,4,3,4,2, ,0
12001,1802,1380.78,13,2,6,2,1,2,22.58,1,4,1,2,2,5,1,1, ,0
12001,1916,1539.69,13,1,1,6,4,3,-9,5,5,5,5,4,5,5,5, ,1
12001,2175,1006.59,12,2,2,8,4,4,-9,1,3,1,2,2,1,1,3, ,0
12001,2260,942.15,13,2,5,5,2,2,19.8,2,4,1,4,3,5,4,2, ,0
12001,2840,1006.59,13,2,2,2,4,2,28.63,5,5,4,4,3,5,5,5, ,0
12001,2946,1006.59,13,1,4,2,1,2,18.9,4,5,5,5,5,5,5,5, ,1
12001,3144,1006.59,12,2,2,2,2,2,-9,3,3,5,5,2,3,3,3, ,0
12001,3704,1006.59,13,2,4,3,4,3,17.15,3,4,5,5,4,3,5,4, ,0
12001,3835,1380.78,12,2,5,2,2,6,22.37,5,4,5,4,3,2,5,4, ,0
12001,3999,942.15,14,2,3,2,2,2,18.56,2,3,4,3,2,2,3,3, ,0
12001,4018,1006.59,12,2,4,4,8,6,17.97,5,5,5,5,5,3,2,5, ,0
12001,4101,942.15,13,2,4,1,2,4,31.76,2,4,3,5,2,3,5,4, ,0
12001,4149,942.15,13,2,6,4,3,4,21.21,4,4,1,5,1,5,5,5, ,0
12001,4309,1006.59,13,2,6,4,2,3,-9,4,5,5,5,5,5,1,5, ,0
12001,5154,1006.59,13,2,4,1,2,3,25.28,5,5,5,5,5,4,5,4, ,0
12001,5365,942.15,13,1,6,2,3,4,18.54,5,4,5,5,5,5,5,5, ,1
12001,6127,942.15,14,1,5,4,3,2,21.88,5,4,3,4,4,4,2,5, ,1
12001,7148,942.15,13,1,4,3,4,2,23.82,3,4,5,5,3,5,4,4, ,1
12001,7268,1380.78,13,1,4,4,9,2,19.95,3,3,2,1,1,5,1,1, ,1
12001,7491,942.15,13,1,6,2,4,4,18.25,5,5,5,5,4,4,4,5, ,1
12001,7757,942.15,14,1,3,3,4,2,19.87,5,4,5,3,2,4,3,5, ,1
12001,8026,1006.59,12,1,4,3,4,2,24.09,5,5,5,5,5,5,5,4, ,1
12001,8037,942.15,13,2,2,1,3,5,23.12,3,4,3,2,2,3,3,5, ,0
12001,8094,942.15,13,1,4,2,3,2,25.45,5,5,5,5,5,5,4,4, ,1
12001,8233,942.15,13,1,1,3,9,1,20.33,2,5,5,5,5,5,5,1, ,1
12001,8321,942.15,13,2,5,2,4,5,19.35,4,4,4,3,4,2,5,3, ,0
12001,8821,1045.4,14,2,2,1,2,2,39.39,5,4,5,4,5,5,5,5, ,0
12001,8927,1380.78,13,1,3,4,6,5,-9,5,5,5,5,5,3,4,5, ,1
12001,9027,942.15,13,1,3,4,2,2,16.97,5,5,5,5,3,2,2,5, ,1
12001,9460,1006.59,13,1,6,1,9,4,24.13,5,4,5,5,1,1,5,5, ,1
12001,9535,942.15,13,1,3,6,2,4,-9,5,3,5,4,3,3,1,4, ,1
12001,9963,1006.59,13,2,6,2,5,7,17.98,3,3,1,3,5,2,1,2, ,0
12001,10820,942.15,13,1,6,2,4,4,20.32,5,4,4,5,2,5,2,2, ,1
12001,11715,942.15,13,1,6,3,6,2,16.78,2,5,5,5,5,4,5,5, ,1
12001,11915,1006.59,12,2,4,2,5,4,21.49,1,5,2,1,2,2,2,5, ,0
12001,12155,942.15,15,2,5,2,3,5,21.54,5,4,4,5,3,2,3,5, ,0
12001,12345,1006.59,12,2,4,1,2,4,18.03,4,4,5,5,4,3,4,5, ,0
12001,12407,942.15,13,2,3,3,3,2,20.68,5,3,4,4,4,5,5,1, ,0
12002,666,3824.61,14,1,2,7,2,3,28.83,4,4,5,5,5,5,4,5,1,1
12002,700,6012.75,16,2,4,5,3,1,30.84,4,4,5,5,5,5,3,4,1,0
12002,810,6012.75,16,1,4,5,9,3,21.06,5,5,4,4,4,4,5,3,1,1
12002,1110,3824.61,14,1,3,1,7,2,23.91,5,5,2,5,1,5,5,5,1,1
12002,1662,524.6,14,1,4,2,3,4,24.51,5,5,5,5,5,5,5,5,1,1
12002,2057,3824.61,14,1,2,9,4,7,21.07,3,3,4,2,3,4,1,4,1,1
12002,2478,524.6,14,2,2,3,7,5,-9,2,2,4,5,1,5,5,5,1,0
12002,3629,6012.75,15,1,6,5,2,3,19.43,2,2,4,5,4,4,4,5,1,1
12002,3659,3824.61,15,1,4,7,3,2,-9,5,5,5,5,5,4,3,4,1,1
12002,3688,6012.75,15,1,4,5,6,4,25.05,5,5,5,5,5,5,5,5,1,1
12002,3872,524.6,16,1,3,9,3,4,22.19,5,5,5,1,1,2,5,1,1,1
12002,4437,3824.61,14,2,2,2,5,5,19.61,4,5,4,4,2,4,5,4,1,0
12002,4593,6012.75,15,2,6,2,2,2,17.72,1,2,1,3,2,3,3,1,1,0
12002,5253,3824.61,14,1,4,4,3,4,22.25,5,5,3,5,5,5,2,4,1,1
12002,5350,3824.61,14,2,3,1,2,4,23.12,4,2,1,5,1,5,5,4,1,0
12002,6316,6012.75,15,1,2,3,3,4,22.81,2,3,3,5,4,4,1,3,1,1
12002,6421,524.6,15,1,2,3,5,3,20.08,5,4,5,5,4,5,5,5,1,1
12002,7130,3824.61,16,1,3,9,2,7,24.21,1,2,4,5,1,2,1,2,1,1
12002,7402,6012.75,16,1,3,2,6,2,20.63,5,4,4,5,5,4,5,5,1,1
12002,8062,6012.75,16,2,5,2,3,2,23.25,3,3,1,3,1,2,2,3,1,0
12002,8476,6012.75,15,1,4,4,-9,4,28.63,4,5,5,3,2,5,4,4,1,1
12002,8942,1904.71,15,2,3,9,4,2,25.69,2,2,2,2,1,3,2,2,1,0
12002,8956,3824.61,14,1,3,6,2,5,17.43,3,4,2,1,3,4,2,3,1,1
12002,9108,6012.75,15,2,1,1,3,1,22.45,4,3,5,4,3,5,5,5,1,0
12002,10100,524.6,15,2,1,2,5,2,25.18,4,4,3,4,4,4,1,5,1,0
12002,10366,3824.61,15,2,4,1,2,2,18.26,1,1,1,1,1,1,3,2,1,0
12002,10703,6012.75,16,1,6,3,4,2,21.85,5,5,5,4,5,4,5,5,1,1
12002,11043,3824.61,15,2,1,-9,-9,4,18.84,2,3,3,1,1,1,5,5,1,0
12002,11383,3824.61,14,1,4,2,6,2,24.8,5,4,5,2,4,4,1,5,1,1
12002,11793,6012.75,15,1,3,3,5,4,35.36,5,5,3,5,4,5,5,5,1,1
20201,1061,1865.13,10,2,3,5,4,6,-9,1,5,5,5,5,5,5,5,0,0
20201,1066,763.4,12,2,3,4,4,3,24.4,4,2,5,4,1,3,1,4,0,0
20201,2428,17143.82,10,2,4,2,3,2,-9,4,4,2,2,1,3,2,4,0,0
20201,3375,354.67,13,2,4,1,7,5,-9,5,5,5,5,5,1,4,5,0,0
20201,3427,354.67,13,1,1,3,4,4,20.33,5,5,5,5,5,5,5,5,0,1
20201,3568,1865.13,10,1,5,2,3,5,18.41,5,5,5,5,4,2,5,5,0,1
20201,3614,1865.13,10,1,5,6,3,4,-9,4,3,5,5,2,5,5,5,0,1
20201,3676,763.4,12,2,4,6,4,2,20.5,4,4,4,4,4,3,5,4,0,0
20201,3695,2136.83,10,1,4,2,2,1,-9,5,5,5,5,5,5,5,5,0,1
20201,4214,354.67,12,2,3,6,2,6,21.3,5,2,4,3,2,5,2,5,0,0
20201,4269,354.67,12,1,6,7,8,4,18.91,5,5,5,5,4,4,5,5,0,1
20201,4740,1865.13,11,1,4,3,6,4,15.14,3,4,5,3,4,3,3,5,0,1
20201,5135,1865.13,10,2,1,-9,-9,4,-9,2,1,5,1,2,3,4,1,0,0
20201,5355,1865.13,17,1,2,7,3,6,-9,5,5,5,2,5,4,3,1,0,1
20201,5494,534.41,12,2,5,1,3,2,-9,4,5,3,1,1,2,5,5,0,0
20201,6023,354.67,13,1,2,4,4,7,28.65,5,5,5,5,5,4,5,5,0,1
20201,6190,17143.83,10,2,2,3,4,4,18.93,5,5,5,4,4,4,5,5,0,0
20201,6245,2136.83,10,1,5,5,7,4,23.51,4,4,-9,-9,-9,-9,-9,-9,0,1
20201,6269,354.67,13,1,4,6,8,2,27.4,5,4,5,5,3,3,2,4,0,1
20201,6330,763.4,12,1,4,4,3,4,17.92,4,5,5,4,5,5,1,5,0,1
20201,6405,763.4,12,1,4,3,9,4,22.82,3,4,2,5,5,3,4,5,0,1
20201,6769,1865.13,10,2,6,3,5,4,19.72,5,5,5,5,5,5,5,5,0,0
20201,7367,763.4,12,2,4,3,5,5,16.46,5,4,5,5,5,3,5,5,0,0
20201,7973,354.67,13,1,6,4,6,4,-9,5,5,5,5,3,1,5,4,0,1
20201,8228,354.67,14,2,1,4,3,2,-9,5,4,5,2,5,2,5,2,0,0
20201,8496,1865.13,10,2,2,5,8,4,-9,4,4,5,5,5,4,4,5,0,0
20201,9822,1865.13,10,1,1,2,3,5,14.25,4,4,5,5,5,2,1,5,0,1
20201,9893,354.67,12,2,2,3,3,2,-9,4,4,5,3,4,3,2,3,0,0
20201,9932,664.2,12,2,3,4,2,2,20.59,5,5,5,4,5,5,4,5,0,0
20201,10265,1865.13,11,1,3,1,2,1,-9,5,5,5,5,5,5,5,5,0,1
20201,11003,2136.83,10,1,2,5,8,3,-9,4,4,5,5,5,5,5,5,0,1
20201,11248,354.67,12,1,5,3,3,6,-9,5,5,5,5,5,5,5,5,0,1
20201,11950,1865.13,10,2,4,3,3,6,-9,4,3,5,5,4,5,5,3,0,0
20201,12154,17143.83,11,1,4,9,5,4,26.51,4,2,2,3,5,2,3,2,0,1
20301,206,1296.44,11,1,4,2,3,3,22.5,5,4,5,5,4,4,1,5,1,1
20301,300,782.12,11,2,3,2,3,4,18.62,4,4,5,5,5,5,5,5,1,0
20301,1021,1296.44,11,1,3,-9,4,4,19.49,4,5,5,5,5,4,5,5,1,1
20301,1935,782.12,11,2,4,3,6,2,-9,5,4,5,5,2,5,5,5,1,0
20301,3185,782.12,11,2,5,2,3,4,-9,5,5,4,5,3,3,4,5,1,0
20301,3573,1296.44,11,1,4,2,3,2,15.91,4,5,5,5,4,4,4,5,1,1
20301,3618,1296.44,11,1,2,4,6,5,20.76,4,5,4,5,5,4,5,4,1,1
20301,3990,1296.44,12,2,3,2,6,5,17.34,5,5,3,5,2,5,5,4,1,0
20301,4606,1296.44,11,1,2,2,2,1,22.77,5,5,5,5,5,5,5,5,1,1
20301,5368,1296.44,11,2,3,2,2,4,26.39,4,5,5,5,5,5,5,5,1,0
20301,6195,1296.44,11,2,4,2,4,4,20.15,5,5,5,5,4,3,3,5,1,0
20301,6916,782.12,11,2,4,2,4,3,-9,3,4,5,5,4,4,5,5,1,0
20301,7413,782.12,11,1,4,3,3,3,20.46,5,3,2,2,1,3,5,5,1,1
20301,7981,1296.44,11,2,3,1,3,2,-9,5,2,5,5,4,5,3,5,1,0
20301,8539,1296.44,11,2,3,2,3,4,12.67,5,5,5,5,5,3,5,5,1,0
20301,8672,532.39,11,2,4,3,6,5,15.63,4,4,5,5,4,5,4,5,1,0
20301,9031,532.39,12,2,-9,1,2,2,24.23,4,3,5,2,1,-9,4,3,1,0
20301,9076,782.12,11,2,4,2,3,4,-9,2,3,4,-9,4,5,5,5,1,0
20301,9428,1296.44,-9,2,1,4,6,4,19.55,4,1,5,3,4,1,1,1,1,0
20301,10152,532.39,11,2,5,2,4,4,14.6,4,4,4,5,5,4,5,5,1,0
20301,10540,1296.44,12,1,4,5,6,4,18.35,5,5,5,5,3,1,5,5,1,1
20301,10791,532.39,11,2,2,2,-9,2,28.07,5,5,5,5,5,5,5,5,1,0
20301,10905,1296.44,11,2,2,2,5,5,19.53,5,3,5,5,2,5,5,5,1,0
20301,11128,1296.44,12,2,2,2,2,4,-9,5,5,5,5,4,5,5,5,1,0
20301,11924,782.12,11,1,4,3,3,2,18.03,4,1,2,2,2,1,1,5,1,1
20301,12090,782.12,11,1,4,5,-9,4,18.77,5,5,5,5,5,5,5,5,1,1
20301,12147,1296.44,11,2,3,2,3,4,24.64,4,5,5,3,5,3,4,5,1,0
20501,350,3854.67,14,2,2,2,3,1,20.15,1,3,2,4,5,3,5,1,1,0
20501,533,1625.95,15,2,2,-9,-9,5,-9,5,4,5,5,3,5,5,5,1,0
20501,582,3854.67,14,2,3,5,7,6,41.48,1,3,1,2,1,2,-9,1,1,0
20501,1814,1625.95,14,2,1,1,3,6,17.68,3,1,4,4,3,3,4,5,1,0
20501,2912,1281.54,16,1,1,3,9,3,32.86,5,5,1,5,5,1,5,5,1,1
20501,2933,1281.54,15,2,1,1,4,5,20.44,3,3,1,4,2,2,4,5,1,0
20501,3058,1236.81,14,1,4,2,-9,4,19.18,4,4,5,4,4,3,4,5,1,1
20501,3725,3854.67,14,1,5,3,3,3,21.21,5,5,5,5,5,5,5,5,1,1
20501,3820,1625.95,15,1,2,3,3,3,16.72,5,5,5,2,2,1,5,5,1,1
20501,3996,1236.81,15,1,3,2,4,4,21.39,5,5,5,5,2,5,5,5,1,1
20501,4230,3621.08,15,1,6,2,4,2,22.96,5,5,4,4,3,4,5,5,1,1
20501,4334,3854.67,14,1,4,4,3,4,21.62,5,5,5,5,5,3,5,3,1,1
20501,5828,1625.95,14,2,1,1,3,5,20.08,2,3,5,1,1,4,1,2,1,0
20501,5989,1281.54,16,2,4,1,6,6,29.96,5,4,5,3,4,3,2,5,1,0
20501,6518,1281.54,15,1,1,3,-9,5,19.16,5,5,5,5,1,5,5,5,1,1
20501,7517,1625.95,15,1,5,4,5,4,28.28,5,5,1,5,5,3,5,5,1,1
20501,8073,3854.67,15,1,6,2,2,1,19.22,5,5,5,5,4,4,5,5,1,1
20501,8191,1067.6,17,2,1,4,6,4,20.03,1,1,5,3,4,3,5,1,1,0
20501,9414,1236.81,14,2,4,5,9,2,-9,5,4,5,5,1,2,2,5,1,0
20501,10331,1281.54,15,2,3,1,5,6,26.46,2,3,2,2,3,4,4,3,1,0
20501,10480,3854.67,14,2,2,1,2,5,16.95,2,5,4,5,4,3,5,5,1,0
20501,11031,1281.54,16,2,2,2,5,4,25.26,4,4,5,4,3,4,2,5,1,0
20501,11152,1236.81,14,2,1,2,7,2,35.59,4,5,2,5,5,5,5,5,1,0
20501,12033,3621.08,16,1,1,6,7,4,17.95,4,4,5,5,5,5,5,4,1,1
20501,12557,3621.08,16,1,4,4,3,4,20.04,3,3,4,3,4,3,3,5,1,1
20601,139,1117.32,13,2,1,1,2,4,18.62,2,4,5,2,4,3,5,4,1,0
20601,562,2672.21,13,2,3,1,5,5,20.26,3,2,5,1,1,1,3,3,1,0
20601,1305,2211.97,12,2,1,2,4,6,16.97,3,5,3,5,5,5,3,1,1,0
20601,2088,2211.97,13,2,2,3,2,2,20.44,5,4,4,5,4,5,5,5,1,0
20601,2194,2672.21,13,1,4,2,2,2,23.48,4,5,5,4,5,3,5,5,1,1
20601,2295,1548.44,12,1,4,-9,4,5,26.23,4,5,5,4,2,5,1,4,1,1
20601,2815,1027.65,14,2,1,-9,8,4,13.26,3,4,-9,-9,-9,-9,-9,-9,1,0
20601,3009,1059.67,14,2,1,1,6,3,24.97,5,5,5,5,5,5,5,5,1,0
20601,3031,2672.21,13,1,3,2,3,2,17.64,3,4,5,5,3,-9,5,5,1,1
20601,3080,2211.97,12,2,4,1,2,4,13.95,2,4,2,4,5,3,4,2,1,0
20601,3365,2211.97,12,1,6,2,3,2,18.67,5,5,5,5,5,4,5,5,1,1
20601,3455,1059.67,13,1,2,3,4,2,16.93,4,2,-9,3,-9,-9,1,5,1,1
20601,3940,1059.67,13,1,4,3,5,4,17.72,4,4,5,3,1,2,4,5,1,1
20601,3941,1548.44,12,1,2,3,2,5,19.42,4,4,5,5,4,3,5,4,1,1
20601,3988,1117.32,14,1,2,2,4,5,19.33,5,5,5,5,5,4,5,5,1,1
20601,4262,2211.97,12,2,3,6,5,4,24.64,3,3,1,5,4,4,1,4,1,0
20601,4549,2672.21,14,1,2,2,-9,2,19.85,5,5,4,5,3,5,4,5,1,1
20601,5065,2211.97,12,1,6,3,9,5,16.55,4,5,2,5,1,5,2,4,1,1
20601,5433,1059.67,13,1,-9,1,3,-9,21.41,4,5,5,5,5,4,4,5,1,1
20601,5796,2211.97,12,2,5,2,4,4,32.24,3,2,2,2,3,2,5,5,1,0
20601,6767,1548.44,12,2,2,7,8,4,-9,2,1,5,4,2,5,2,4,1,0
20601,9004,2211.97,12,2,4,4,7,4,32.37,2,2,3,1,3,1,3,2,1,0
20601,9771,2672.21,13,1,2,3,3,4,18.21,4,2,1,4,3,2,2,5,1,1
20601,9890,2672.21,13,1,4,5,4,5,17.33,4,5,5,5,4,3,5,5,1,1
20601,9991,1059.67,13,2,2,3,5,6,17.91,2,4,5,4,2,2,5,4,1,0
20601,10108,2672.21,13,1,4,2,2,2,31.82,5,5,5,5,5,4,5,5,1,1
20601,10218,2211.97,12,2,1,2,7,4,17.16,5,4,4,5,5,4,4,5,1,0
20601,10311,2672.21,13,2,4,2,3,2,17.34,5,5,5,5,4,4,5,5,1,0
20601,10417,2211.97,13,1,2,5,4,4,18.85,4,4,4,2,3,2,5,5,1,1
20601,10785,1059.67,13,2,3,2,3,4,-9,4,1,3,5,3,5,5,5,1,0
20601,10940,2672.21,13,2,4,2,4,5,20.44,4,4,5,5,4,5,5,4,1,0
20601,11094,2672.21,13,1,4,5,6,4,19.93,4,4,3,4,2,2,4,4,1,1
20601,11389,2211.97,12,2,4,4,5,5,27.64,4,4,5,4,5,4,5,5,1,0
20601,11470,2672.21,14,1,4,1,3,5,18.56,3,3,3,3,2,2,2,3,1,1
20601,11483,2211.97,13,1,-9,2,4,3,17.73,5,4,5,4,5,4,5,5,1,1
20601,11585,2672.21,13,2,3,1,6,2,21.41,4,5,5,3,4,4,5,4,1,0
20601,11765,2672.21,13,2,4,1,2,2,18.25,5,4,5,5,3,5,5,5,1,0
20601,12292,1117.32,14,2,1,6,5,4,18.56,4,4,4,4,2,4,4,4,1,0
20601,12462,1059.67,13,2,2,1,3,5,33.04,5,4,4,5,3,4,3,5,1,0
20601,12498,2672.21,13,1,3,2,5,2,17.64,3,3,5,5,2,4,2,4,1,1
